text;label
Je voudrais savoir quels vols sont disponibles sur El Paso à Dallas le 10 juin pour moins de 300 $;book_flight
Combien coûte des frais de découvert pour la banque;out_of_scope
Quelle taille d'essuie-glace cette voiture prend-t-elle;out_of_scope
Quel est le plus grand état des États-Unis;out_of_scope
Quelle est la compagnie aérienne la plus populaire;out_of_scope
Combien de planètes avons-nous découvert;out_of_scope
Combien de côtés dans un hexagone;out_of_scope
Combien de temps dure l'hiver;out_of_scope
qui est l'entraîneur des Chicago Bulls;out_of_scope
Combien d'Oscars ont gagné les films Star Wars;out_of_scope
Veuillez trouver la capitale du Pakistan ;out_of_scope
qui est le personnage le plus effrayant de Start Trek;out_of_scope
Quelle est la durée de vie de la batterie moyenne d'un téléphone Android;out_of_scope
Quand Camus est-il mort;out_of_scope
Quand Nintendo a-t-il été créé;out_of_scope
Quel personnage Marvel est apparu dans le plus de films;out_of_scope
Quels sont les avantages de terminer le lycée;out_of_scope
Pouvez-vous me dire à quelle vitesse moyenne l'avion vers la Californie va;out_of_scope
Est-il possible de louer une voiture à la Laguardia du mardi au vendredi;out_of_scope
Que vaut un dollar au Mexique;out_of_scope
Quel est le taux de change entre l'USD et l'euro;out_of_scope
Pouvez-vous me dire le fuseau horaire à San Francisco;out_of_scope
Pouvez-vous me traduire la phrase «Où est la gare la plus proche ?» en espagnol s'il vous plaît ?;translate
Je voudrais savoir comment dire «Je cherche un bon restaurant» en français;translate
Comment dit-on «Je veux aller à la plage» en italien ?;translate
Dites-moi comment on dit «Excusez-moi, où est l'office du tourisme ?» en allemand;translate
Comment dit-on «Je suis perdu, pouvez-vous m'aider ?» en portugais ?;translate
Je ne comprends pas, pourriez-vous traduire la phrase «Où se trouve la gare ?» en chinois ?;translate
Pouvez-vous me dire comment dire «Je suis allergique aux fruits de mer» en japonais s'il vous plaît ?;translate
Comment dit-on «Je voudrais une chambre avec vue sur la mer» en espagnol ?;translate
Dites-moi comment on dit «Pouvez-vous me recommander un bon restaurant ?» en italien;translate
Comment dit-on «Excusez-moi, où puis-je trouver un distributeur automatique ?» en allemand ?;translate
Je ne comprends pas, pourriez-vous traduire la phrase «Où se trouve la gare ?» en russe ?;translate
Pouvez-vous me dire comment dire «Je suis allergique aux noix» en espagnol s'il vous plaît ?;translate
Comment dit-on «Je voudrais une chambre avec balcon» en italien ?;translate
Dites-moi comment on dit «Pouvez-vous me recommander un bon restaurant ?» en allemand;translate
Comment dit-on «Excusez-moi, où puis-je trouver un arrêt de bus ?» en portugais ?;translate
Je suis désolé, je ne comprends pas, pouvez-vous traduire la phrase «Où se trouve la plage ?» en japonais ?;translate
Pouvez-vous me dire comment dire «Je suis végétarien» en espagnol s'il vous plaît ?;translate
Comment dit-on «Je voudrais une table pour deux personnes» en italien ?;translate
Quelles sont les alertes de voyage pour la France;travel_alert
Est-ce qu'il y a des avertissements de voyage pour le Brésil;travel_alert
Parlez-moi des alertes de voyage émises pour l'Espagne;travel_alert
Quels sont les pays avec des alertes de voyage en Amérique du Sud;travel_alert
Est-ce que je devrais être conscient des avertissements de voyage pour la Thaïlande;travel_alert
Y a-t-il des alertes de voyage pour le Japon;travel_alert
Quels sont les pays avec des avertissements de voyage en Afrique;travel_alert
Est-ce sûr de voyager en Inde;travel_alert
Y a-t-il des alertes de voyage pour la Chine;travel_alert
Quels sont les pays avec des avertissements de voyage en Europe;travel_alert
Est-ce que je devrais prendre en compte les avertissements de voyage pour le Mexique;travel_alert
Quelles sont les alertes de voyage pour le Royaume-Uni;travel_alert
Est-ce sûr de se rendre en Australie;travel_alert
Y a-t-il des alertes de voyage pour l'Italie;travel_alert
Quels sont les pays avec des avertissements de voyage en Asie;travel_alert
Est-ce que je devrais être conscient des avertissements de voyage pour les États-Unis;travel_alert
Quelles sont les alertes de voyage pour la Grèce;travel_alert
Est-ce sûr de voyager en Turquie;travel_alert
Y a-t-il des alertes de voyage pour le Canada;travel_alert
Quels sont les pays avec des avertissements de voyage en Amérique du Nord;travel_alert
Est-ce que je devrais prendre en compte les avertissements de voyage pour la Russie;travel_alert
Quelles sont les alertes de voyage pour l'Égypte;travel_alert
Est-ce sûr de se rendre en Argentine;travel_alert
Y a-t-il des alertes de voyage pour l'Allemagne;travel_alert
À quelle heure est prévu l'atterrissage de mon vol;flight_status
Quand puis-je m'attendre à ce que mon vol décolle;flight_status
Quelle est la durée de mon vol;flight_status
Mon vol est-il à l'heure;flight_status
Quand est-ce que je peux récupérer mes bagages après l'atterrissage;flight_status
Est-ce que mon vol a été retardé;flight_status
Quand vais-je pouvoir embarquer dans mon avion;flight_status
À quelle heure est prévue l'arrivée de mon vol;flight_status
Quelle est la compagnie aérienne de mon vol;flight_status
Quel est le numéro de vol de mon avion;flight_status
Quand est-ce que mon vol sera annoncé;flight_status
Où est la salle d'embarquement pour mon vol;flight_status
Est-ce que mon vol est complet;flight_status
Quand mon vol sera-t-il à destination;flight_status
Combien de temps faut-il pour se rendre à l'aéroport depuis le centre-ville;flight_status
Est-ce que mon vol est annulé;flight_status
Quel est le statut de mon vol;flight_status
Quand est-ce que je peux enregistrer mes bagages;flight_status
À quelle heure dois-je arriver à l'aéroport pour mon vol;flight_status
Quelle est la durée du vol;flight_status
Quand vais-je atterrir;flight_status
À quelle heure est prévu le décollage de mon vol;flight_status
Quand est-ce que mon vol sera appelé pour l'embarquement;flight_status
Je ne trouve pas mes valises, elles ont disparu à l'aéroport;lost_luggage
Est-ce que vous pouvez m'aider à retrouver mes bagages ?;lost_luggage
J'ai perdu mes bagages lors de mon vol avec Air France;lost_luggage
Comment puis-je signaler la perte de mes valises ?;lost_luggage
Mes bagages ont été égarés lors de mon voyage en car;lost_luggage
Je suis inquiet car mes valises ne sont pas arrivées à destination;lost_luggage
Où puis-je récupérer mes bagages perdus ?;lost_luggage
Je viens d'atterrir et mes valises sont introuvables;lost_luggage
Mes bagages ne sont pas sur le tapis roulant, que dois-je faire ?;lost_luggage
J'ai perdu ma valise à l'aéroport de Paris;lost_luggage
Est-ce qu'il y a un bureau des objets trouvés à l'aéroport ?;lost_luggage
Je suis en vacances et mes valises ont été perdues en chemin;lost_luggage
Je ne retrouve pas mes valises, elles ont été égarées lors de mon vol;lost_luggage
Mes bagages ont été perdus lors de mon transfert à l'aéroport;lost_luggage
Comment puis-je retrouver mes valises perdues à l'aéroport ?;lost_luggage
J'ai perdu mes bagages pendant mon voyage en train;lost_luggage
Je suis arrivé à destination mais mes valises sont manquantes;lost_luggage
Qui dois-je contacter en cas de perte de bagages ?;lost_luggage
Je suis inquiet car mes valises ne sont pas arrivées avec moi;lost_luggage
Mes bagages ont été égarés lors de mon vol avec Ryanair;lost_luggage
Je ne trouve pas mes valises, elles ont été perdues lors du trajet en bus;lost_luggage
Où puis-je faire une réclamation pour mes bagages perdus ?;lost_luggage
Quels sont les meilleurs hôtels à Paris;travel_suggestion
Je cherche des idées d'excursions d'une journée à Rome;travel_suggestion
Quelles sont les attractions touristiques à visiter à Londres;travel_suggestion
Où puis-je trouver des informations sur les visites guidées à New York;travel_suggestion
Je veux découvrir la cuisine locale à Barcelone;travel_suggestion
Quels sont les endroits à ne pas manquer à Amsterdam;travel_suggestion
Je cherche des conseils pour voyager à Bali;travel_suggestion
Veuillez me recommander des plages en Thaïlande;travel_suggestion
Je veux faire du shopping à Tokyo, où devrais-je aller;travel_suggestion
Quels sont les meilleurs bars à Berlin;travel_suggestion
Je prévois de visiter Sydney, quelles sont les activités incontournables;travel_suggestion
Je cherche des idées de randonnées en Suisse;travel_suggestion
Quelles sont les meilleures plages à Ibiza;travel_suggestion
Je veux découvrir la vie nocturne à Las Vegas;travel_suggestion
Où puis-je trouver des informations sur les parcs à thème à Orlando;travel_suggestion
Je souhaite visiter le musée du Louvre à Paris, quel est le meilleur moment pour y aller;travel_suggestion
Quels sont les monuments historiques à visiter à Rome;travel_suggestion
Je suis intéressé par des excursions en bateau à Londres;travel_suggestion
Je veux savoir où trouver des brochures touristiques à New York;travel_suggestion
Quels sont les meilleurs restaurants de tapas à Barcelone;travel_suggestion
Je cherche des endroits pittoresques à photographier à Amsterdam;travel_suggestion
Quelles sont les meilleures périodes de l'année pour visiter Bali;travel_suggestion
Je veux faire de la plongée en Thaïlande, où sont les meilleurs sites de plongée;travel_suggestion
Quels sont les quartiers animés à Tokyo;travel_suggestion
Puis-je emporter des liquides dans mon bagage à main;carry_on
Qu'est-ce qui est autorisé dans mon bagage à main;carry_on
Est-ce que je peux emporter des médicaments dans mon bagage à main;carry_on
Quelles sont les dimensions maximales pour un bagage à main;carry_on
Quelle est la taille maximale autorisée pour les bagages à main;carry_on
Y a-t-il des restrictions de taille pour les bagages à main;carry_on
Les ciseaux sont-ils autorisés dans les bagages à main;carry_on
Puis-je emporter des liquides de plus de 100ml dans mon bagage à main;carry_on
Est-ce que je peux emporter un ordinateur portable dans mon bagage à main;carry_on
Quelles sont les restrictions pour les objets tranchants dans les bagages à main;carry_on
Est-ce que je peux emporter des aliments dans mon bagage à main;carry_on
Y a-t-il une limite de liquides autorisée dans les bagages à main;carry_on
Dois-je retirer mes chaussures lors du contrôle de sécurité;carry_on
Quelles sont les règles pour les parfums dans les bagages à main;carry_on
Est-ce que je peux emporter des bouteilles de vin dans mon bagage à main;carry_on
Quels sont les articles interdits dans les bagages à main;carry_on
Y a-t-il une limite de nombre de bagages à main autorisés;carry_on
Quelles compagnies aériennes n'autorisent pas les bagages à main;carry_on
Est-ce que je peux emporter un briquet dans mon bagage à main;carry_on
Quelles sont les restrictions pour les batteries dans les bagages à main;carry_on
Est-ce que je peux emporter un parapluie dans mon bagage à main;carry_on
Y a-t-il une limite de nombre de liquides autorisés dans les bagages à main;carry_on
Je voudrais réserver une chambre d'hôtel pour deux personnes à Paris;book_hotel
Quels sont les meilleurs hôtels à Rome ? Pouvez-vous m'aider à réserver ?;book_hotel
Je cherche un hôtel abordable à Madrid du 10 au 15 septembre;book_hotel
Avez-vous des recommandations pour un hôtel près de la Tour Eiffel ?;book_hotel
Je vais à Londres pour un voyage d'affaires. Pouvez-vous m'aider à trouver un hôtel près du centre-ville ?;book_hotel
Je souhaite réserver une chambre d'hôtel à New York pour mon anniversaire;book_hotel
Je vais à Barcelone pour les vacances. Pouvez-vous m'aider à trouver un hôtel avec piscine ?;book_hotel
Je cherche un bon hôtel à Berlin avec petit-déjeuner inclus;book_hotel
Je vais à Amsterdam le week-end prochain. Avez-vous des recommandations pour un hôtel abordable ?;book_hotel
Je voudrais réserver une chambre d'hôtel à Sydney pour une semaine;book_hotel
Je cherche un hôtel près de la plage à Miami. Pouvez-vous m'aider ?;book_hotel
Je vais à Tokyo pour les vacances. Pouvez-vous m'aider à trouver un hôtel près des attractions touristiques ?;book_hotel
Je souhaite réserver une chambre d'hôtel à Venise pour notre lune de miel;book_hotel
Je vais à Prague pour un voyage d'affaires. Pouvez-vous m'aider à trouver un hôtel près du centre des congrès ?;book_hotel
Je cherche un hôtel abordable à Toronto avec Wi-Fi gratuit;book_hotel
Je vais à San Francisco pour les vacances. Avez-vous des recommandations pour un hôtel avec vue sur la baie ?;book_hotel
Je voudrais réserver une chambre d'hôtel à Cancun pour le mois de décembre;book_hotel
Je cherche un hôtel près du parc Disneyland à Paris. Pouvez-vous m'aider ?;book_hotel
Je vais à Rio de Janeiro pour le carnaval. Pouvez-vous m'aider à trouver un hôtel près du Sambodrome ?;book_hotel
Je voudrais réserver un vol aller simple de Paris à New York;book_flight
Quels sont les vols disponibles de Los Angeles à Tokyo ?;book_flight
Pourriez-vous me trouver un vol aller-retour de Londres à Sydney ?;book_flight
Je cherche un vol de Miami à Cancun pour le mois de mars;book_flight
Pouvez-vous me donner les horaires des vols de New York à Chicago ?;book_flight
Je souhaite réserver un vol de Barcelone à Rome pour la semaine prochaine;book_flight
Je voudrais savoir s'il y a des vols directs de San Francisco à Paris;book_flight
Trouvez-moi un vol de Madrid à Lisbonne avec une escale;book_flight
Quels sont les prix des vols de Berlin à Amsterdam ?;book_flight
Je suis à la recherche d'un vol de Montréal à Vancouver pour le mois d'août;book_flight
Réservez-moi un vol aller simple de Sydney à Melbourne;book_flight
Je voudrais savoir quelles compagnies aériennes desservent Rome;book_flight
Quels sont les vols disponibles de Paris à Marrakech ?;book_flight
Je souhaite réserver un vol aller-retour de New York à Los Angeles;book_flight
Pouvez-vous me donner les horaires des vols de Londres à Dubaï ?;book_flight
Je cherche un vol de Barcelone à Ibiza pour le mois de juillet;book_flight
Je voudrais savoir s'il y a des vols directs de San Francisco à Tokyo;book_flight
Trouvez-moi un vol de Madrid à Paris avec une escale;book_flight
Quels sont les prix des vols de Berlin à Barcelone ?;book_flight
Je suis à la recherche d'un vol de Montréal à Toronto pour le mois de juin;book_flight
Réservez-moi un vol aller simple de Sydney à Brisbane;book_flight
Je voudrais savoir quelles compagnies aériennes desservent Istanbul;book_flight
Quels sont les vols disponibles de Paris à Rome ?;book_flight
Je voudrais savoir comment dire «Bonjour» en russe;translate
Est-ce que vous pouvez me dire comment dire «Excusez-moi» en allemand;translate
Dites-moi comment dire «Merci beaucoup» en portugais;translate
Pourriez-vous m'indiquer comment dire «Où est la gare?» en néerlandais;translate
Je souhaiterais savoir comment dire «Au revoir» en suédois;translate
Comment dit-on «Je suis perdu» en anglais;translate
Pouvez-vous me dire comment dire «Je cherche un restaurant» en espagnol;translate
Dites-moi comment dire «Je ne comprends pas» en italien;translate
Veuillez me dire comment demander l'heure en français;translate
Si j'étais japonais, comment dirais-je que j'ai besoin d'aide;translate
Comment dire «musée» en finnois;translate
Je voudrais savoir comment dire «S'il vous plaît» en russe;translate
Est-ce que vous pouvez me dire comment dire «Excusez-moi, je suis en retard» en allemand;translate
Dites-moi comment dire «Je suis désolé» en portugais;translate
Pourriez-vous m'indiquer comment dire «Où est la plage?» en néerlandais;translate
Je souhaiterais savoir comment dire «Je suis fatigué» en suédois;translate
Comment dit-on «Je suis allergique aux fruits de mer» en anglais;translate
Pouvez-vous me dire comment dire «Je veux commander quelque chose à manger» en espagnol;translate
Quelles sont les alertes de voyage pour l'Espagne;travel_alert
Y a-t-il des restrictions de voyage pour le Japon;travel_alert
Est-il sûr de voyager en Italie en ce moment;travel_alert
Quelles sont les recommandations de voyage pour le Brésil;travel_alert
Existe-t-il des alertes de voyage pour la Grèce;travel_alert
Y a-t-il des alertes de voyage pour le Mexique;travel_alert
Quelles sont les précautions à prendre pour voyager en Inde;travel_alert
Est-il sûr de visiter la Thaïlande en ce moment;travel_alert
Existe-t-il des restrictions de voyage pour l'Egypte;travel_alert
Quelles sont les alertes de voyage pour les Etats-Unis;travel_alert
Y a-t-il des recommandations de voyage pour l'Australie;travel_alert
Est-il sûr de se rendre au Royaume-Uni en ce moment;travel_alert
Quelles sont les alertes de voyage pour le Canada;travel_alert
Y a-t-il des restrictions de voyage pour la Chine;travel_alert
Existe-t-il des alertes de voyage pour la Russie;travel_alert
Est-il sûr de voyager en Afrique du Sud en ce moment;travel_alert
Quelles sont les recommandations de voyage pour la Nouvelle-Zélande;travel_alert
Y a-t-il des alertes de voyage pour la Turquie;travel_alert
Est-il sûr de visiter l'Argentine en ce moment;travel_alert
Y a-t-il des précautions à prendre pour voyager en Allemagne;travel_alert
Existe-t-il des alertes de voyage pour l'Espagne;travel_alert
Est-il sûr de se rendre en Italie en ce moment;travel_alert
Quelles sont les recommandations de voyage pour le Portugal;travel_alert
Y a-t-il des restrictions de voyage pour la Suisse;travel_alert
Où puis-je signaler mes bagages perdus à l'aéroport;lost_luggage
Je ne trouve pas mes valises, que dois-je faire maintenant;lost_luggage
Mes bagages ont été égarés lors de mon vol avec British Airways;lost_luggage
Perte des bagages sur le vol Lufthansa à l'aéroport de Francfort;lost_luggage
Comment puis-je récupérer mes bagages si je les ai perdus lors de mon vol;lost_luggage
Mes valises n'ont pas été livrées à l'aéroport, que dois-je faire;lost_luggage
Je suis inquiet car mes bagages ne sont pas arrivés à destination;lost_luggage
Que faire si mes bagages sont perdus pendant mon voyage en avion;lost_luggage
Je suis arrivé à l'aéroport mais mes bagages sont introuvables;lost_luggage
Comment puis-je retrouver mes valises si elles sont perdues pendant mon vol;lost_luggage
Je ne sais pas comment récupérer mes bagages égarés à l'aéroport;lost_luggage
Mes valises sont manquantes, que dois-je faire maintenant;lost_luggage
J'ai signalé mes bagages perdus à l'aéroport mais je n'ai pas reçu de réponse;lost_luggage
Est-ce que mes bagages perdus peuvent être retrouvés;lost_luggage
Je suis inquiet car mes valises n'ont pas été enregistrées sur mon vol;lost_luggage
Perte des bagages sur le vol Delta Airlines à l'aéroport de New York;lost_luggage
Que puis-je faire si mes bagages sont égarés pendant mon voyage en avion;lost_luggage
Je ne peux pas trouver mes valises à l'aéroport, que dois-je faire;lost_luggage
Mes bagages ont été perdus lors de mon vol avec Emirates;lost_luggage
Comment puis-je récupérer mes bagages si je les ai perdus à l'aéroport;lost_luggage
Je prévois de visiter Paris, quelles sont les attractions touristiques à ne pas manquer?;travel_suggestion
Que recommandez-vous de faire à Barcelone pour un touriste?;travel_suggestion
Quelles sont les meilleures choses à faire à Rome?;travel_suggestion
Pouvez-vous me donner des suggestions d'activités touristiques à Londres?;travel_suggestion
Quels sont les endroits à visiter à New York?;travel_suggestion
Y a-t-il des attractions touristiques populaires à Berlin?;travel_suggestion
Veuillez suggérer des activités touristiques à Amsterdam;travel_suggestion
Quels sont les meilleurs endroits à visiter à Sydney?;travel_suggestion
Si je vais à Barcelone, que dois-je faire?;travel_suggestion
Quels sont les sites touristiques recommandés à Kyoto?;travel_suggestion
Quelles sont les activités touristiques populaires à San Francisco?;travel_suggestion
Quels sont les endroits incontournables à visiter à Toronto?;travel_suggestion
Y a-t-il des attractions touristiques intéressantes à Bangkok?;travel_suggestion
Veuillez me recommander des activités touristiques à Cancun;travel_suggestion
Quels sont les meilleurs endroits à visiter à Rio de Janeiro?;travel_suggestion
Si je vais à Prague, que dois-je faire?;travel_suggestion
Quels sont les sites touristiques recommandés à Shanghai?;travel_suggestion
Quelles sont les activités touristiques populaires à Los Angeles?;travel_suggestion
Quels sont les endroits incontournables à visiter à Cape Town?;travel_suggestion
Y a-t-il des attractions touristiques intéressantes à Istanbul?;travel_suggestion
Veuillez me recommander des activités touristiques à Mexico;travel_suggestion
Quels sont les meilleurs endroits à visiter à Dubaï?;travel_suggestion
Si je vais à Amsterdam, que dois-je faire?;travel_suggestion
Quels sont les sites touristiques recommandés à Séoul?;travel_suggestion
Quelle est la taille maximale autorisée pour mon bagage à main;carry_on
Est-ce que je peux emporter une bouteille d'eau dans mon bagage à main;carry_on
Puis-je emporter mon ordinateur portable dans la cabine;carry_on
Est-ce que je peux prendre des médicaments liquides dans mon bagage à main;carry_on
Quels articles sont interdits dans les bagages à main;carry_on
Est-ce que je peux transporter des aliments dans mon bagage à main;carry_on
Quelle est la limite de liquides autorisée dans les bagages à main;carry_on
Dois-je enregistrer mon bagage à main;carry_on
Est-ce que je peux emporter des ciseaux dans mon bagage à main;carry_on
Y a-t-il des règles spéciales pour les bagages à main des enfants;carry_on
Quelles sont les restrictions de taille pour les bagages à main avec EasyJet;carry_on
Est-ce que je peux emporter un parapluie dans la cabine;carry_on
Dois-je retirer mon ordinateur portable de mon bagage à main lors du contrôle de sécurité;carry_on
Quelles sont les règles concernant les batteries dans les bagages à main;carry_on
Est-ce que je peux emporter mon rasoir électrique dans la cabine;carry_on
Est-ce que je peux transporter un briquet dans mon bagage à main;carry_on
Quelles sont les restrictions pour les liquides dans les vols internationaux;carry_on
Est-ce que je peux emporter des produits de beauté dans mon bagage à main;carry_on
Y a-t-il des limites de taille pour les bagages à main avec Ryanair;carry_on
Est-ce que je peux emporter un appareil photo dans la cabine;carry_on
Je voudrais réserver un hôtel à Paris du 20 au 25 juillet;book_hotel
Pouvez-vous trouver un hébergement pour moi à Londres pendant une semaine à partir de demain;book_hotel
Je cherche un hôtel avec une piscine à Barcelone;book_hotel
Quels sont les hôtels recommandés à Rome;book_hotel
Je veux réserver une chambre d'hôtel pour deux nuits à Berlin;book_hotel
Aidez-moi à trouver un hébergement proche de la tour Eiffel à Paris;book_hotel
Je cherche un hôtel avec vue sur la mer à Nice;book_hotel
Je veux réserver un hôtel près de l'aéroport de Madrid;book_hotel
Pouvez-vous trouver un hébergement abordable à Amsterdam;book_hotel
J'aimerais réserver une suite de luxe à New York pour le week-end prochain;book_hotel
Je cherche un hôtel avec un jacuzzi à Miami;book_hotel
Je veux réserver une chambre d'hôtel avec petit déjeuner inclus à Barcelone;book_hotel
Quels sont les hôtels les mieux notés à Tokyo;book_hotel
Je cherche un hébergement pour une personne à San Francisco;book_hotel
Je voudrais réserver une chambre d'hôtel avec vue sur la plage à Rio de Janeiro;book_hotel
Pouvez-vous trouver un hôtel près de la vieille ville de Prague;book_hotel
Je cherche un hébergement pour une famille de cinq personnes à Orlando;book_hotel
Je veux réserver un hôtel avec parking gratuit à Genève;book_hotel
Aidez-moi à trouver un hébergement avec une cuisine à Los Angeles;book_hotel
Je cherche un hôtel bien situé à Sydney;book_hotel
Je voudrais réserver une chambre d'hôtel pour une nuit à Prague;book_hotel
Pouvez-vous trouver un hébergement abordable à Venise;book_hotel
Je voudrais réserver un vol de Paris à New York pour le 15 juillet;book_flight
Quels sont les vols disponibles de Madrid à Rome pour le mois d'août?;book_flight
J'aimerais trouver un billet d'avion de Londres à Sydney à un prix abordable;book_flight
Pouvez-vous me recommander une compagnie aérienne pour un vol de Tokyo à Séoul?;book_flight
Je cherche un vol aller simple de Milan à Barcelone pour le week-end prochain;book_flight
Quels sont les vols directs de Los Angeles à Cancun?;book_flight
Je souhaite réserver un vol de Berlin à Bangkok avec une escale à Istanbul;book_flight
Est-ce que je peux trouver un vol de Moscou à Rio de Janeiro en première classe?;book_flight
Je veux partir de Sydney à Paris le 1er septembre et revenir le 15 septembre;book_flight
Quelles sont les options de vol de San Francisco à Honolulu pour la fin du mois?;book_flight
Je recherche un vol pas cher de Singapour à Bali pour la fin de la semaine;book_flight
Est-ce que vous avez des vols disponibles de New Delhi à Dubai?;book_flight
Je veux réserver un vol aller-retour de Toronto à Mexico City pour les vacances;book_flight
Pouvez-vous m'aider à trouver un vol de Buenos Aires à Santiago du Chili?;book_flight
Je cherche un vol de Genève à Barcelone avec un départ le 10 mars;book_flight
Quelle est la meilleure compagnie aérienne pour un vol de São Paulo à Miami?;book_flight
Je voudrais réserver un vol de Johannesburg à Cape Town pour le mois prochain;book_flight
Est-il possible de trouver un vol direct de Vancouver à Sydney?;book_flight
Je suis à la recherche d'un vol de Rome à Athènes avec un départ le 20 avril;book_flight
Quels sont les vols disponibles de Dubaï à Londres pour le mois de juin?;book_flight
Je veux réserver un vol de Shanghai à Pékin pour la fin de la semaine;book_flight
Quel est le nom du président de la France;out_of_scope
Combien de temps dure le vol entre Paris et New York;out_of_scope
Quelle est la capitale de la Russie;out_of_scope
Quel est le meilleur moment pour visiter le Grand Canyon;out_of_scope
Quels sont les meilleurs restaurants à Rome;out_of_scope
Est-il possible de faire du ski à Miami;out_of_scope
Quelle est la durée moyenne d'un safari en Afrique;out_of_scope
Quel est le meilleur parc d'attractions en Californie;out_of_scope
Est-ce que le Taj Mahal est ouvert la nuit;out_of_scope
Quel est le fuseau horaire de Dubaï;out_of_scope
Où puis-je trouver les meilleurs chocolats à Bruxelles;out_of_scope
Quelle est la meilleure période pour visiter les châteaux de la Loire;out_of_scope
Quel est le meilleur moyen de transport pour se déplacer à Amsterdam;out_of_scope
Est-ce que les hôtels à Las Vegas offrent un service de navette aéroport;out_of_scope
Quels sont les documents nécessaires pour voyager en Australie;out_of_scope
Quelle est la monnaie utilisée au Japon;out_of_scope
Est-ce qu'il y a des restrictions de poids pour les bagages à main;out_of_scope
Quel est le meilleur moment pour observer les aurores boréales en Islande;out_of_scope
Est-ce que le Wi-Fi est disponible dans les trains en Europe;out_of_scope
Quel est le code vestimentaire pour visiter les temples en Thaïlande;out_of_scope
Est-il possible de visiter la Tour Eiffel la nuit;out_of_scope
Quelle est la meilleure compagnie aérienne pour les vols long-courriers;out_of_scope
Est-ce qu'il y a des vols directs entre Sydney et New York;out_of_scope
Quel est le meilleur moment pour visiter les plages de Bali;out_of_scope
Pouvez-vous me traduire cette phrase en allemand : «Où est la gare la plus proche ?»;translate
Je voudrais savoir comment dire «Bonjour» en chinois;translate
Quel est le mot allemand pour «merci» ?;translate
