text;label
Parlez-moi des avertissements de voyage pour l'Égypte;travel_alert
J'ai besoin de savoir comment dire «Je suis allergique aux fruits de mer» en espagnol;translate
Y a-t-il des alertes de voyage pour la Suède;travel_alert
Je voudrais savoir quels vols sont disponibles sur Sydney à Melbourne le 25 octobre pour moins de 500 $;book_flight
Est-il sûr de voyager en Turquie en ce moment;travel_alert
Je voudrais réserver un billet d'avion pour Paris;book_flight
Pouvez-vous me traduire cette phrase en russe : «Pouvez-vous réserver un taxi pour moi ?»;translate
Quels sont les meilleurs musées à visiter à New York;travel_suggestion
Y a-t-il des réductions pour les étudiants dans ce magasin;out_of_scope
Quelle est la couleur des cheveux naturelle de Marilyn Monroe ?;out_of_scope
Quand mon vol sera-t-il prêt à décoller;flight_status
Comment dit-on «Excusez-moi, où puis-je trouver un bureau de change ?» en italien ?;translate
Quels sont les endroits à visiter à New York?;travel_suggestion
Quelle est la capitale de l'Inde ?;out_of_scope
Veuillez me dire comment demander l'heure en français;translate
Quelle est la recette du gâteau au chocolat ?;out_of_scope
Je veux découvrir la cuisine locale, où devrais-je aller;travel_suggestion
Je voudrais savoir comment dire «S'il vous plaît» en russe;translate
Quel est le meilleur film d'action de tous les temps ?;out_of_scope
J'ai besoin de réserver un vol aller-retour de Paris à London du 20 janvier au 27 janvier;book_flight
Mes bagages ont été égarés pendant mon voyage en train;lost_luggage
Suis-je concerné par une alerte de voyage pour la Colombie;travel_alert
Quelle est la meilleure marque de voiture ?;out_of_scope
Je viens de réaliser que mes bagages n'ont pas été déchargés de l'avion, que dois-je faire pour les retrouver ?;lost_luggage
Y a-t-il des informations sur le vol LH567;flight_status
Est-ce que vous pouvez me trouver des vols bon marché de San Francisco à Las Vegas ?;book_flight
Y a-t-il des mises à jour sur le vol EK345;flight_status
Est-ce que mon vol est à l'heure;flight_status
Quels sont les articles interdits en cabine;carry_on
Comment dit-on «Excusez-moi, où puis-je trouver un arrêt de bus ?» en portugais ?;translate
Quelles sont les règles pour les objets tranchants dans le bagage à main;carry_on
Quel est le meilleur moment pour faire du ski en Suisse ?;out_of_scope
Quand est-ce que mon vol sera affiché;flight_status
Qui dois-je contacter en cas de perte de bagages ?;lost_luggage
Y a-t-il des informations sur le vol AZ567;flight_status
Est-ce que je peux prendre des fruits en cabine;carry_on
Est-ce que je peux prendre des chocolats en cabine;carry_on
Je cherche un hôtel près de la plage à Miami pour mon voyage de noces;book_hotel
Quels sont les endroits incontournables à visiter à Cape Town?;travel_suggestion
Existe-t-il des alertes de voyage pour le Japon;travel_alert
Quelle est la taille maximale pour un sac à dos en cabine;carry_on
Quelles sont les alertes de voyage pour le Japon;travel_alert
Quels sont les documents nécessaires pour voyager en Australie;out_of_scope
Pourriez-vous m'indiquer comment dire «Où est la gare?» en néerlandais;translate
Quelle est la capitale de la Chine ?;out_of_scope
Je vais à Prague pour un voyage d'affaires. Pouvez-vous m'aider à trouver un hôtel près du centre des congrès ?;book_hotel
Suis-je concerné par une alerte de voyage pour la Chine;travel_alert
Est-ce que vous pouvez m'aider à réserver un hôtel avec salle de sport à Singapour ?;book_hotel
Quels sont les vols disponibles de Sydney à Melbourne ?;book_flight
Savez-vous qui je devrais contacter car mes valises ne sont pas arrivées;lost_luggage
Est-ce qu'il y a des alertes de voyage pour le Pérou;travel_alert
Y a-t-il des alertes de voyage pour l'Egypte;travel_alert
J'ai besoin de traduire cette phrase en coréen : «Où puis-je trouver un distributeur automatique ?»;translate
Je recherche des vols pour Miami au départ de Los Angeles;book_flight
Je suis à la recherche d'un hôtel pas cher à Bangkok pour mon voyage en solo;book_hotel
Je veux savoir où trouver des brochures touristiques à New York;travel_suggestion
Je souhaite visiter le musée du Louvre à Paris, quel est le meilleur moment pour y aller;travel_suggestion
Y a-t-il des mises à jour sur le vol LH789;flight_status
Est-ce que le Taj Mahal est ouvert la nuit;out_of_scope
Quelle est la limite de liquides autorisée dans les bagages à main;carry_on
Quelle est la durée de vie moyenne d'un chat ?;out_of_scope
Quels hôtels ont des critiques décentes à Bangor;book_hotel
Est-ce qu'il y a des alertes de voyage pour le Vietnam;travel_alert
Quels sont les meilleurs endroits pour faire de la plongée sous-marine;travel_suggestion
Est-ce que je peux prendre mon sac de sport avec moi en cabine;carry_on
Quelles sont les dimensions maximales pour un bagage à main;carry_on
Quelles sont les alertes de voyage pour les Etats-Unis;travel_alert
Quelle est la meilleure marque de café ?;out_of_scope
Pouvez-vous me traduire cette phrase en arabe : «Où puis-je trouver un bon restaurant ?»;translate
Comment faire pour démarrer une entreprise ?;out_of_scope
Quand vais-je atterrir;flight_status
Je veux découvrir la culture locale en Inde, que me conseillez-vous;travel_suggestion
Je voudrais réserver une chambre d'hôtel pour une nuit à Sydney;book_hotel
Pouvez-vous me trouver un vol aller-retour de Barcelone à Madrid pour le mois de décembre ?;book_flight
Y a-t-il des avertissements de voyage pour le Royaume-Uni;travel_alert
Je voudrais réserver un vol de Paris à New York pour le 15 juillet;book_flight
Je suis à la recherche d'un bon hôtel à Barcelone pour une semaine;book_hotel
Pouvez-vous me trouver un hôtel avec piscine à Sydney ?;book_hotel
J'ai un problème avec mes bagages, ils ne sont pas arrivés à la destination prévue suite à mon vol;lost_luggage
Quelle est la compagnie aérienne de mon vol;flight_status
Pouvez-vous me trouver un vol aller-retour de Madrid à Barcelone pour le mois d'août ?;book_flight
Est-ce que vous pouvez m'aider à trouver un hôtel près de la gare à Amsterdam ?;book_hotel
Est-ce que je peux emporter des aliments en cabine;carry_on
Je prévois un voyage en Océanie, quelles sont les îles les plus recommandées à découvrir;travel_suggestion
Je souhaite réserver un vol de Barcelone à Rome pour la semaine prochaine;book_flight
Quels sont les meilleurs spots de plongée sous-marine dans les Caraïbes;travel_suggestion
Je voudrais réserver une chambre avec un balcon à Barcelone;book_hotel
J'ai besoin de réserver un vol aller-retour de Paris à London du 20 mai au 27 mai;book_flight
Mes bagages ont été égarés lors de mon voyage en car;lost_luggage
Quelle est la taille maximale pour un sac de voyage en cabine;carry_on
Je souhaite voyager de Toronto à Vancouver en avion;book_flight
Est-ce qu'il y a des vols directs entre Sydney et New York;out_of_scope
Est-ce que je peux emporter des animaux domestiques en cabine;carry_on
Est-ce que je peux transporter mon ordinateur portable dans le bagage à main;carry_on
Y a-t-il des attractions touristiques intéressantes à Istanbul?;travel_suggestion
Est-ce que je peux emporter un parapluie dans mon bagage à main;carry_on
J'ai besoin de traduire cette phrase en japonais : «Excusez-moi, où puis-je trouver un distributeur automatique ?»;translate
Je cherche des destinations pour un voyage de lune de miel, pouvez-vous me donner des suggestions;travel_suggestion
Réservez un vol aller simple de New York à Miami pour le mois d'août;book_flight
Pouvez-vous me recommander des plages en Thaïlande;travel_suggestion
Je n'ai pas retrouvé mes valises à l'aéroport, que dois-je faire maintenant pour les récupérer ?;lost_luggage
Est-ce qu'il y a des alertes de voyage pour le Pérou;travel_alert
J'ai un problème avec mes bagages, ils ne sont pas arrivés à la destination prévue suite à mon vol pour Séoul;lost_luggage
Quel est le meilleur restaurant de fruits de mer dans cette région;out_of_scope
Je cherche des activités de plein air à faire à Barcelone;travel_suggestion
Je cherche des idées de randonnées en Suisse;travel_suggestion
Quel est le meilleur moment pour voir les aurores boréales;out_of_scope
Dites-moi comment on dit «Pouvez-vous me recommander un bon restaurant ?» en italien;translate
Je souhaite faire du camping, où devrais-je aller;travel_suggestion
Qu'est-ce qui est autorisé en cabine avec Air Canada;carry_on
Réservez-moi une chambre du 11 au 15 novembre à Cali;book_hotel
Je voudrais réserver une chambre d'hôtel à Paris pour le week-end prochain;book_hotel
Comment réparer une fuite d'eau dans une canalisation ?;out_of_scope
Je souhaite réserver un vol de Athènes à Berlin pour le mois de février;book_flight
Je ne sais pas comment signaler la perte de mes bagages;lost_luggage
Existe-t-il des alertes de voyage pour le Portugal;travel_alert
Je cherche un hôtel avec vue sur la Tour Eiffel à Paris;book_hotel
Je souhaite visiter des parcs naturels, quels sont les plus beaux à privilégier;travel_suggestion
Combien de bagages à main puis-je emporter avec moi sur un vol avec Japan Airlines;carry_on
Je vais à Rio de Janeiro pour le carnaval. Pouvez-vous m'aider à trouver un hôtel près du Sambodrome ?;book_hotel
Quel est le mot en japonais pour «parc national» ?;translate
Comment faire pour retrouver mes bagages égarés ?;lost_luggage
Quelle est la meilleure compagnie aérienne pour un vol de São Paulo à Miami?;book_flight
Je voudrais savoir comment dire «Je suis perdu» en allemand;translate
J'aimerais réserver une suite de luxe à New York pour le week-end prochain;book_hotel
Je cherche un bon hôtel à Berlin avec petit-déjeuner inclus;book_hotel
J'ai besoin d'aide pour retrouver mes bagages manquants;lost_luggage
Je voudrais savoir comment dire «Je suis végétarien» en anglais;translate
Quelle est la politique de British Airways pour les bagages à main;carry_on
Y a-t-il une limite de quantité pour les liquides en cabine;carry_on
Je cherche des activités familiales à faire à Londres;travel_suggestion
Réservez une chambre double pour deux nuits à Barcelone;book_hotel
Pouvez-vous me trouver un hôtel bien situé à Tokyo ?;book_hotel
Est-il sûr de voyager en Italie en ce moment;travel_alert
Est-ce que je peux emporter un briquet dans mon bagage à main;carry_on
Existe-t-il des alertes de voyage pour la Jamaïque;travel_alert
Est-il possible de visiter la Tour Eiffel la nuit;out_of_scope
Est-ce que vous pouvez m'aider à réserver un hôtel avec piscine à Cancun ?;book_hotel
Je suis intéressé par des voyages culinaires, quelles sont les destinations réputées pour leur cuisine;travel_suggestion
Où puis-je récupérer mes bagages perdus ?;lost_luggage
Je suis intéressé par le tourisme gastronomique à Barcelone, quelles sont les bonnes adresses;travel_suggestion
Réservez une suite de luxe pour deux personnes à Las Vegas;book_hotel
Y a-t-il une limite de taille pour mon bagage à main sur un vol avec Qantas;carry_on
Réservez un vol aller simple de New York à Miami;book_flight
Est-ce que je devrais être au courant des alertes de voyage pour la Nouvelle-Zélande;travel_alert
Est-ce que je peux emporter une tente en cabine;carry_on
Je suis arrivé à l'aéroport mais mes bagages sont introuvables;lost_luggage
Ai-je besoin d'un bagage enregistré en plus de mon bagage à main;carry_on
Existe-t-il des excursions en bateau intéressantes aux Maldives?;travel_suggestion
Est-il possible de réserver un vol aller-retour de New York à Los Angeles ?;book_flight
Quand est-ce que je vais arriver à mon lieu de destination;flight_status
Dois-je mettre mon bagage à main dans le compartiment au-dessus de moi;carry_on
Est-ce sûr de voyager en Turquie;travel_alert
Je recherche des vols de Vancouver à Toronto pour le mois de mai;book_flight
Y a-t-il une limite de liquides autorisée dans les bagages à main;carry_on
Je cherche des destinations pour des vacances d'hiver, pouvez-vous me donner des suggestions;travel_suggestion
Quelle est la politique concernant les bagages à main pour les vols internationaux;carry_on
Quelle est la durée du vol pour se rendre à New York;out_of_scope
Est-ce que mon vol est confirmé pour aujourd'hui à destination;flight_status
Je cherche un hôtel de luxe à Dubai pour mon voyage d'affaires;book_hotel
Pouvez-vous me dire comment on dit «Je voudrais une carte de la ville» en russe ?;translate
J'ai signalé mes bagages perdus à l'aéroport mais je n'ai pas reçu de réponse;lost_luggage
Est-ce qu'il y a des alertes de voyage pour la Chine;travel_alert
Est-ce que je peux prendre mon sac à main avec moi dans l'avion;carry_on
Je souhaite visiter des musées, quelles sont les villes à privilégier;travel_suggestion
Y a-t-il des alertes de voyage pour les États-Unis;travel_alert
Quelles sont les alertes de voyage actuelles pour l'Espagne;travel_alert
Suis-je en sécurité pour voyager au Vietnam;travel_alert
Aidez-moi à trouver un hôtel avec piscine à Miami;book_hotel
Quels sont les meilleurs endroits pour faire du shopping à l'étranger;travel_suggestion
Est-ce que je peux emporter des cadeaux en cabine;carry_on
Quelle est la politique de Ryanair concernant les bagages à main;carry_on
Est-ce que vous pouvez me trouver un vol pour Sydney ?;book_flight
